ID,Type,Instance of,Relations,Data facts
http://n2t.net/ark:/21547/Q2MBIO268.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO268,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO268.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO268,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO268.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO268,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO271.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO271,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO271.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO271,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO271.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO271,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO272.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO272,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO272.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO272,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO272.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO272,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO275.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO275,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO275.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO275,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO275.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO275,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO276.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO276,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO276.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO276,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO276.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO276,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO277.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO277,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO277.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO277,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO277.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO277,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO278.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO278,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO278.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO278,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO278.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO278,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO280.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO280,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO280.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO280,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO280.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO280,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO281.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO281,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO281.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO281,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO281.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO281,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO284.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO284,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO284.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO284,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO284.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO284,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO285.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO285,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO285.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO285,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO285.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO285,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO288.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO288,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO288.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO288,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO288.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO288,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO289.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO289,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO289.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO289,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO289.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO289,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO291.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO291,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO291.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO291,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO291.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO291,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO292.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO292,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO292.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO292,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO292.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO292,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO295.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO295,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO295.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO295,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO295.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO295,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO296.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO296,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO296.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO296,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO296.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO296,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO299.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO299,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO299.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO299,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO299.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO299,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO300.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO300,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO300.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO300,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO300.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO300,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO303.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO303,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO303.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO303,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO303.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO303,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO304.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO304,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO304.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO304,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO304.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO304,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO307.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO307,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO307.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO307,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO307.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO307,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO308.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO308,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO308.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO308,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO308.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO308,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO311.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO311,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO311.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO311,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO311.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO311,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO312.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO312,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO312.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO312,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO312.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO312,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO315.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO315,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO315.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO315,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO315.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO315,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO316.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO316,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO316.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO316,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO316.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO316,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO319.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO319,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO319.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO319,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO319.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO319,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO134.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO134,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO134.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO134,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO134.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO134,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO135.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO135,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO135.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO135,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO135.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO135,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO320.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO320,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO136.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO136,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO136.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO136,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO320.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO320,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO136.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO136,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO320.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO320,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO137.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO137,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO137.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO137,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO137.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO137,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO323.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO323,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO323.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO323,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO323.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO323,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO140.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO140,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO140.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO140,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO324.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO324,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO140.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO140,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO324.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO324,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO324.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO324,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO141.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO141,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO141.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO141,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO141.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO141,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO327.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO327,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO327.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO327,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO327.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO327,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO144.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO144,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO144.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO144,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO328.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO328,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO328.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO328,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO328.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO328,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO145.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO145,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO145.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO145,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO145.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO145,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO146.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO146,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO146.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO146,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO146.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO146,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO147.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO147,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO147.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO147,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO147.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO147,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO148.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO148,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO148.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO148,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO332.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO332,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO148.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO148,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO332.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO332,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO332.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO332,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO149.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO149,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO149.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO149,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO149.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO149,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO333.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO333,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO333.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO333,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO333.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO333,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO152.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO152,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO152.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO152,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO152.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO152,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO153.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO153,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO153.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO153,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO153.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO153,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO154.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO154,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO154.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO154,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO336.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO336,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO154.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO154,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO336.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO336,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO336.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO336,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO337.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO337,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO337.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO337,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO337.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO337,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO155.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO155,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO155.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO155,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO155.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO155,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO156.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO156,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO156.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO156,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO156.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO156,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO157.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO157,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO157.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO157,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO157.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO157,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO159.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO159,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO159.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO159,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO159.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO159,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO200.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO200,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO160.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO160,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO160.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO160,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO160.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO160,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO161.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO161,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO161.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO161,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO161.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO161,"dwc:preservative ""95% ethanol"""
